Date,Headliner,Genre_Headliner,Opener,Venue,"City, State",Who,Reference,,,City,State,,_Full Date,Month,Day,Year,Day of Week,,Opener_,Opener_1,Opener_2,Opener_3,Opener_4,Opener_5,Opener_6,Opener_7,Opener_8,Opener_9,Opener_10,Opener_11,Opener_12,Opener_13,Opener_14,Opener_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2018,Streetlight Manifesto,Ska,,The Observatory,"Santa Ana, California","Mike, Dori, Kevin, Andi",,,,Santa Ana, California,,November 3 2018,November,3,2018,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2019,Foals,Indie Rock,"Bear Hands,Kiev",The Shrine Auditorium,"Los Angeles, California","Mike, Dori",,,,Los Angeles, California,,March 24 2019,March,24,2019,Sunday,,Bear Hands,Kiev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2019,The Interrupters,Ska,"Masked Intruder,Rat Boy",The Observatory,"Santa Ana, California","Mike, Dori",,,,Santa Ana, California,,April 14 2019,April,14,2019,Sunday,,Masked Intruder,Rat Boy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/2019,Garbage,Alternative,,The Shrine Auditorium,"Los Angeles, California","Mike, Kevin",,,,Los Angeles, California,,May 16 2019,May,16,2019,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2019,Bandits of the Accoustic Revolution,Ska,,Dolby Theatre,"Hollywood, California","Mike, Dori",,,,Hollywood, California,,May 18 2019,May,18,2019,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2019,The Skints,Reggae Fusion,,Mozambique,"Laguna Beach, California","Mike, Dori",,,,Laguna Beach, California,,May 26 2019,May,26,2019,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2019,The English Beat,Ska,,OC Fair & Event Center,"Costa Mesa, California","Mike, Dori",,,,Costa Mesa, California,,July 19 2019,July,19,2019,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,Streetlight Manifesto,Ska,,House of Blues Anaheim,"Anaheim, California","Mike, Dori",,,,Anaheim, California,,July 30 2019,July,30,2019,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2019,Lenny Kravitz,Rock,,The Shrine Auditorium,"Los Angeles, California","Mike, Dori",,,,Los Angeles, California,,September 21 2019,September,21,2019,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/2019,Lee Rocker,Rockabilly,,The Coach House,"San Juan Capistrano, California","Mike, Dori",,,,San Juan Capistrano, California,,October 6 2019,October,6,2019,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2021,Aquabats,Ska,The English Beat,Pacific Amphitheatre,"Costa Mesa, California","Mike, Dori, Alex, Nick, Taylor",,,,Costa Mesa, California,,August 14 2021,August,14,2021,Saturday,,The English Beat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2022,Royal Blood,Alternative,cleopatrick,House of Blues Anaheim,"Anaheim, California","Mike, Dori",,,,Anaheim, California,,May 7 2022,May,7,2022,Saturday,,cleopatrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2021,Future Islands,Alternative,,House of Blues Anaheim,"Anaheim, California","Mike, Dori",https://www.setlist.fm/setlist/future-islands/2021/house-of-blues-anaheim-ca-738ccecd.html,,,Anaheim, California,,August 31 2021,August,31,2021,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2022,Tears For Fears,New Wave,Garbage,Kia Forum,"Inglewood, California","Mike, Dori",,,,Inglewood, California,,June 4 2022,June,4,2022,Saturday,,Garbage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2022,Joe Jackson,New Wave Pop,,Orpheum Theatre,"Los Angeles, California","Mike, Dori, Kevin, Andi",,,,Los Angeles, California,,June 10 2022,June,10,2022,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2022,Kraftwerk,Synthpop,,The Shrine Auditorium,"Los Angeles, California","Mike, Dori",,,,Los Angeles, California,,July 5 2022,July,5,2022,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2022,Streetlight Manifesto,Ska,,House of Blues Anaheim,"Anaheim, California","Dori, Alex",,,,Anaheim, California,,July 12 2022,July,12,2022,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2022,X,Punk,"The Blasters,Los Lobos",Pacific Amphitheatre,"Costa Mesa, California","Mike, Doug",,,,Costa Mesa, California,,August 1 2022,August,1,2022,Monday,,The Blasters,Los Lobos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2022,Culture Club,New Wave,Berlin,Pacific Amphitheatre,"Costa Mesa, California","Mike, Erik",,,,Costa Mesa, California,,August 18 2022,August,18,2022,Thursday,,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2022,Peter Hook and the Light,Post Punk,El Ten Eleven,Theatre at the Ace Hotel,"Los Angeles, California","Mike, Dori",,,,Los Angeles, California,,September 9 2022,September,9,2022,Friday,,El Ten Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/2022,Gorrillaz,Alternative Hip Hop,EarthGang,YouTube Theatre,"Inglewood, California","Mike, Alex, Jane",,,,Inglewood, California,,September 25 2022,September,25,2022,Sunday,,EarthGang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2022,Heaven 17,New Wave,,The Observatory,"Santa Ana, California","Mike, Kevin, Wayne",,,,Santa Ana, California,,October 1 2022,October,1,2022,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2022,New Order,New Wave,"Pet Shop Boys,Paul Oakenfold",Hollywood Bowl,"Hollywood, California","Mike, Dori",,,,Hollywood, California,,October 7 2022,October,7,2022,Friday,,Pet Shop Boys,Paul Oakenfold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2022,Danny Elfman,Orchestral Soundtrack,Boy Harsher,Hollywood Bowl,"Hollywood, California","Mike, Dori",,,,Hollywood, California,,October 28 2022,October,28,2022,Friday,,Boy Harsher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2022,Foals,Indie Rock,Inner Wave,Hollywood Palladium,"Hollywood, California","Mike, Dori",,,,Hollywood, California,,November 16 2022,November,16,2022,Wednesday,,Inner Wave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2022,Social Distortion,Punk,Chris Shiflett,House of Blues Anaheim,"Anaheim, California","Mike, Bruce",,,,Anaheim, California,,December 8 2022,December,8,2022,Thursday,,Chris Shiflett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2023,The English Beat,Ska,Smoke & Mirrors Sound System,The Belly Up Tavern,"Solana Beach, California","Mike, Dori, Wayne, Karen",,,,Solana Beach, California,,March 3 2023,March,3,2023,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2023,Depeche Mode,New Wave,Kelly Lee Owens,Kia Forum,"Inglewood, California","Mike, Dori",,,,Inglewood, California,,March 28 2023,March,28,2023,Tuesday,,Kelly Lee Owens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2023,Dr Sick,Jazz,,21st Amendment ,"New Orleans, Louisiana","Mike, Dori",,,,New Orleans, Louisiana,,April 12 2023,April,12,2023,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/2023,Crowded House,Pop Rock,Liam Finn,The Wiltern,"Los Angeles, California","Mike, Dori",,,,Los Angeles, California,,May 9 2023,May,9,2023,Tuesday,,Liam Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2023,The Cure,New Wave,The Twilight Sad,Hollywood Bowl,"Hollywood, California","Mike, Dori",,,,Hollywood, California,,May 24 2023,May,24,2023,Wednesday,,The Twilight Sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/2023,Foals,Indie Rock,Andy Stavas,The Belasco,"Los Angeles, California","Mike, Dori",,,,Los Angeles, California,,July 18 2023,July,18,2023,Tuesday,,Andy Stavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2023,UB40,Reggae,"Men At Work,Smash Mouth",Peacock Theater,"Los Angeles, California","Mike, Dori, Kevin, Andi",,,,Los Angeles, California,,July 21 2023,July,21,2023,Friday,,Men At Work,Smash Mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2023,X,Punk,"The English Beat,Save Ferris",Pacific Amphitheatre,"Costa Mesa, California","Mike, Dori",,,,Costa Mesa, California,,July 30 2023,July,30,2023,Sunday,,The English Beat,Save Ferris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2023,Streetlight Manifesto,Ska,Rebuilder,The Wiltern,"Los Angeles, California","Mike, Dori",,,,Los Angeles, California,,September 23 2023,September,23,2023,Saturday,,Rebuilder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2023,Devo,New Wave,,YouTube Theatre,"Inglewood, California","Mike, Dori",,,,Inglewood, California,,November 16 2023,November,16,2023,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2023,Kasabian,Alternative,,The Belasco,"Los Angeles, California","Mike, Dori",,,,Los Angeles, California,,November 22 2023,November,22,2023,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2024,Brian Setzer,Rockabilly,Yates McKendree,The Wiltern,"Los Angeles, California","Mike, Dori",,,,Los Angeles, California,,February 27 2024,February,27,2024,Tuesday,,Yates McKendree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2024,Umphrey's McGee,,,9:30 Club,"Washington, District of Columbia",Mike,,,,Washington, District of Columbia,,February 15 2024,February,15,2024,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2024,English Beat,Ska,"Common Sense,Smoke & Mirrors Sound System",Pacific Amphitheatre,"Costa Mesa, California","Mike, Dori",,,,Costa Mesa, California,,July 26 2024,July,26,2024,Friday,,Common Sense,Smoke & Mirrors Sound System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2024,Howard Jones,New Wave,"ABC,Haircut 100",YouTube Theatre,"Inglewood, California","Mike, Dori",,,,Inglewood, California,,August 20 2024,August,20,2024,Tuesday,,ABC,Haircut 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2024,Cold War Kids,Alternative,Husbands,The Observatory,"Santa Ana, California","Mike, Dori",,,,Santa Ana, California,,November 16 2024,November,16,2024,Saturday,,Husbands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2025,Klangphonics,Dance/Electronic,,The Roxy,"Hollywood, California","Mike, Dori",,,,Hollywood, California,,March 1 2025,March,1,2025,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2024,Social Distortion,Punk,,The Belasco,"Los Angeles, California","Mike, Dori",,,,Los Angeles, California,,December 5 2024,December,5,2024,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2025,Molchat Doma ,Post Punk,Sextile,Hollywood Palladium,"Hollywood, California","Mike, Alex",,,,Hollywood, California,,March 7 2025,March,7,2025,Friday,,Sextile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2025,The Black Keys,Indie Rock,Gary Clark Jr,MGM Music Hall at Fenway,"Boston, Massachusetts","Mike, Dori, Patty, Dave",,,,Boston, Massachusetts,,August 16 2025,August,16,2025,Saturday,,Gary Clark Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2025,David Byrne,Alternative,,Dolby Theatre,"Hollywood, California","Mike, Dori",,,,Hollywood, California,,November 20 2025,November,20,2025,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2026,Thompson Twins,Alternative,Blancmange,Pavilion Theatre,"Glasgow, UK","Mike, Dori",,,,Glasgow, UK,,September 16 2026,September,16,2026,Wednesday,,Blancmange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,#VALUE!,,,,#VALUE!,,,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
